Product ID,Brand Name,Category of Product,Product Name,Product Size,Product Rating,Number of reviews,Number of people liked product,Price,Kind of Marketing Flag,Options of Products
1486836,tarte,Eye Creams & Treatments,Maracuja C-Brighter™ Eye Treatment,0.35 oz/ 10 mL,4.0,852,42700,38.0,0,no options
1345206,tarte,Concealer,Amazonian Clay Waterproof 12-Hour Concealer,0.07 oz/ 2 g,4.0,1000,69100,25.0,0,no options
1900984,tarte,Eyeliner,Fake Awake Eyeliner,0.007 oz/ 0.21 mL,4.0,173,21000,20.0,0,no options
1895531,tarte,Makeup,Tarteist™ PRO Glow to Go Highlight & Contour Palette,3 x 0.08 oz/ x,4.5,576,85900,19.0,0,no options
2186849,tarte,Face Serums,SEA Deep Sea Collagen Super Serum,no size,4.5,117,14100,39.0,exclusive,no options
1626969,tarte,Concealer,Colored Clay CC Undereye Corrector,0.08 oz/ 2.26 g,4.5,608,24700,25.0,0,no options
1778976,tarte,Face Wash & Cleansers,SEA Deep Dive Cleansing Gel,no size,4.5,1000,47500,25.0,exclusive,no options
1787134,tarte,Mascara,Tarteist™ Lash Paint Mascara,0.23 oz,4.0,1000,29000,23.0,0,no options
1961069,tarte,Eyeliner,Sex Kitten Liquid Liner,0.047 oz/ 1.4 mL,4.0,524,25300,20.0,0,no options
2343655,tarte,Mini Size,Mini Maracuja Hydrating Tinted Moisturizer,0.5 oz/ 15 mL,3.5,10,4400,15.0,0,no options
2094779,tarte,Foundation,Amazonian Clay Full Coverage Foundation SPF 15,1.7 oz/ 50 mL,4.0,6000,181300,39.0,0,no options
2068336,tarte,Lip Gloss,SEA H2O Lip Gloss,0.135 oz/ 4 mL,4.5,357,55600,19.0,exclusive,no options
1776798,tarte,Makeup,Tartelette™ Tease,6 x 0.03 oz/ 0.85 g,4.5,1000,125100,19.0,0,no options
1627009,tarte,Face Primer,Timeless Smoothing Primer,no size,4.0,756,53000,39.0,0,no options
1886019,tarte,False Eyelashes,Tarteist™ Pro Cruelty-Free Lashes,no size,4.0,392,56200,12.0,online only,no options
2234326,tarte,Mascara,Big Ego Mascara,no size,3.5,241,3900,23.0,0,no options
2309250,tarte,Mascara,SEA Surfer Curl™ Volumizing Mascara Mini,no size,3.0,56,7200,12.0,0,no options
1180116,tarte,Eyebrow,Amazonian Clay Waterproof Brow Pencil,0.003 oz/ 0.085 g,4.5,856,19000,21.0,0,no options
2222974,tarte,Value & Gift Sets,Sea the Hydration Skincare Set,no size,4.0,25,11200,14.0,limited edition · exclusive,no options
2343671,tarte,Setting Spray & Powder,Maracuja Miracle Mist Setting Spray,no size,4.5,3,1900,23.0,0,no options
1261114,tarte,Setting Spray & Powder,Smooth Operator™ Amazonian Clay Finishing Powder,no size,4.0,1000,39300,33.0,0,no options
2073104,tarte,Face Serums,SEA Mermaid Skin Hyaluronic H2O Serum,no size,4.0,268,17600,42.0,exclusive,no options
1900976,tarte,Eyeliner,Sex Kitten Eyeliner,0.007 oz/ 0.21 mL,4.0,157,9500,20.0,0,no options
2039501,tarte,Makeup Palettes,Clay Play Face Shaping Palette II,1.05 oz/ 30 g,4.0,199,23400,45.0,0,no options
2096733,tarte,Face Primer,SEA Quench Hydrating Primer,no size,3.5,161,7700,32.0,0,no options
2309292,tarte,Face Brushes,SEA Breezy Blender Cream Bronzer Brush,no size,4.5,4,3200,29.0,exclusive,no options
828772,tarte,Bronzer,Amazonian Clay Waterproof Bronzer,0.32 oz/ 9 g,4.5,1000,28600,30.0,0,no options
2262160,tarte,Moisturizers,Baba Bomb Moisturizer,no size,4.5,48,4100,39.0,0,no options
2179083,tarte,Eyeliner,Tarteist™ Double Take Eyeliner- Travel Size,Pencil: 0.001 oz/ 0.03g Liquid Liner: 0.0074 oz/ 0.22 mL,3.5,93,10400,12.0,0,no options
2273985,tarte,Eye Primer,Mini Opening Act Lash Primer,no size,4.0,5,3300,11.0,online only,no options
1888858,tarte,Highlighter,Amazonian Clay 12-hour Highlighter,0.20 oz/ 5.6 g,4.5,505,58100,29.0,0,no options
1461086,tarte,Eyebrow,Amazonian Clay Waterproof Brow Mousse ,no size,4.5,1000,46200,29.0,0,no options
1935329,tarte,Face Primer,Poreless Mattifying Primer,1 oz/ 30 mL,4.0,703,41300,32.0,0,no options
2158715,tarte,Face Sets,Mood: Nude Color Collection Set,no size,4.5,17,14200,29.0,limited edition · online only,no options
2217297,tarte,Lip Sets,SEA Salt Lyfe Duo,no size,4.5,18,6600,29.0,limited edition · exclusive,no options
2209492,tarte,Eye Palettes,SEA High Tides & Good Vibes Eyeshadow Palette,no size,4.0,195,23400,39.0,limited edition · exclusive,no options
2293793,tarte,Mascara,Travel Size Gifted Amazonian Clay Smart Mascara,no size,4.5,5,2400,12.0,online only,no options
1952746,tarte,Foundation,Clay Stick Foundation,no size,3.5,634,35500,29.0,0,no options
2139376,tarte,Value & Gift Sets,Girl Boss Goodies Skin & Makeup Mini Set,no size,4.5,44,17600,15.0,limited edition · exclusive,no options
2156420,tarte,Mascara,"Lights, Camera, Lashes™ 4-in-1 Mascara Mini",0.16 oz/ 5 mL,3.5,127,6300,12.0,0,no options
1534346,tarte,Face Brushes,Airbuki Bamboo Powder Foundation Brush,no size,4.5,438,33400,28.0,0,no options
2343705,tarte,Face Brushes,Buff & Bronze Body Kabuki Brush,no size,0.0,0,727,28.0,limited edition,no options
1659556,tarte,Mini Size,Maracuja Oil Mini,no size,4.5,17,2700,16.0,0,no options
1881465,tarte,Mists & Essences,SEA 4-in-1 Setting Mist,no size,4.0,1000,71900,12.0,exclusive,no options
1659564,tarte,Decollete & Neck Creams,Maracuja Neck Treatment,1.7 oz/ 50 mL,3.5,110,16400,44.0,0,no options
1886027,tarte,False Eyelashes,Tarteist™ Pro Lash Adhesive,0.12 oz/ 3.5 mL,3.5,174,18400,9.0,online only,no options
2315877,tarte,Face Wash & Cleansers,knockout daily exfoliating cleanser,no size,4.0,18,2200,24.0,exclusive,no options
2308997,tarte,Eyebrow,Sketch & Set™ Brow Pencil and Tinted Gel,no size,4.5,20,2700,24.0,0,no options
2197580,tarte,Makeup Removers,Micellar Magic Makeup Remover & Cleanser,no size,3.5,86,9300,18.0,0,no options
2262178,tarte,Mini Size,SEA Deep Sea Collagen Super Serum Mini,no size,4.5,15,4500,19.0,0,no options
1812965,tarte,Lip Stain,Lippie Lingerie Matte Lip Tint,0.10 oz/ 2.83 g,4.0,275,34500,24.0,0,no options
2309151,tarte,Eye Palettes,Cue the Confetti Eyeshadow Palette,no size,3.5,39,8300,19.0,limited edition,no options
1673748,tarte,Eyeliner,Tarteist™ Clay Paint Liner,0.21 oz/ 6 g,3.5,1000,49700,24.0,0,no options
1876549,tarte,Eye Palettes,Tarteist™ PRO Amazonian Clay Palette ,no size,4.5,1000,121900,49.0,0,no options
2309342,tarte,Face Sunscreen,SEA Set & Protect Mineral Sunscreen Powder Broad Spectrum SPF 30,0.28 oz/ 8 g,4.0,2,3000,28.0,exclusive,no options
2232825,tarte,Value & Gift Sets,Jet Set Wonders,no size,4.5,8,4900,40.0,0,no options
1886423,tarte,Lipstick,Tarteist™ Quick Dry Matte Lip Paint,0.20 oz/ 6 mL,4.0,1000,157000,20.0,0,no options
2281996,tarte,Face Primer,Mini Timeless Smoothing Primer,no size,4.5,10,5000,19.0,online only,no options
2274009,tarte,Bronzer,Mini Amazonian Clay Waterproof Bronzer,no size,3.5,7,2300,14.0,online only,no options
2197283,tarte,Face Brushes,Foundcealer Foundation Brush,no size,3.5,89,8600,28.0,0,no options
1940063,tarte,For Body,Glow with the Faux Foaming Self-Tanner with Mitt,no size,3.5,182,8800,39.0,limited edition · exclusive,no options
2343713,tarte,Mini Size,Mini Maracuja Miracle Mist Setting Spray,no size,4.0,1,2000,12.0,0,no options
1881465,tarte,Makeup,SEA 4-in-1 Setting Mist Mini,no size,4.0,402,26000,12.0,exclusive,no options
2254555,tarte,Eyeshadow,Chrome Paint Shadow Pot,0.1 oz/ 3g,4.5,364,80300,22.0,limited edition,no options
1962000,tarte,Highlighter,SEA Radiance Drops,1 oz/ 30 mL,3.5,330,47600,32.0,exclusive,no options
1843135,tarte,Face Wash & Cleansers,SEA FRXXXTION Stick Exfoliating Cleanser,1 oz/ 28 g,4.5,929,37600,22.0,exclusive,no options
2161735,tarte,Mini Size,Knockout Tingle Treatment Toner Mini,no size,3.5,50,7400,18.0,0,no options
2343689,tarte,For Body,Brazilliance™ 2HR Express Deep Foaming Self-Tanner,7.1 oz/ 210 mL,5.0,1,393,39.0,limited edition,no options
2179182,tarte,Face Brushes,SEA Aquaflash Foundation Brush,no size,5.0,27,6600,28.0,exclusive,no options
2215655,tarte,Face Serums,Youth or Dare Multi-Acid & C-Serum,no size,4.0,89,10100,42.0,0,no options
2309219,tarte,Foundation,Mini babassu foundcealer™ skincare foundation SPF 20,0.33 oz/ 10 mL,3.0,6,2100,15.0,0,no options
1895523,tarte,Makeup,Tarteist™ PRO to go Amazonian Clay Palette ,6 x 0.03 oz/ 0.85 g,4.5,532,67100,19.0,0,no options
2315893,tarte,Mini Size,SEA Mermaid Skin Hyaluronic H2O Serum Mini,no size,4.5,4,1600,15.0,exclusive,no options
2179257,tarte,Eyeshadow,SEA Seaglass Liquid Eyeshadow,0.12 oz/ 3.4 g,4.0,89,17600,22.0,exclusive,no options
1779065,tarte,Face Brushes,SEA The Airbrusher Double-Ended Concealer Brush,no size,4.5,106,25800,24.0,exclusive,no options
1961044,tarte,Lip Balms & Treatments,Pout Prep Lip Exfoliant,0.6 oz/ 17 g,4.0,169,20600,16.0,0,no options
2186823,tarte,Mini Size,SEA Drink of H2O Hydrating Boost Moisturizer Mini,no size,3.5,52,5500,14.0,exclusive,no options
2156602,tarte,Eye Palettes,Tarteist™ PRO Remix Amazonian Clay Eyeshadow Palette,no size,4.5,142,15500,49.0,limited edition,no options
2309375,tarte,Lip Balm & Treatment,Maracuja Glossy Lip Oil,0.139 oz/ 4.14 mL,4.0,33,5000,15.0,0,no options
2217271,tarte,Lipstick,SEA Pink Sands Color Splash Lipstick,0.12 oz/ 3.6 mL,3.5,25,7000,21.0,limited edition · exclusive,no options
1851476,tarte,Lipstick,Tarteist™ Creamy Matte Lip Paint,0.20 oz/ 6 mL,3.5,2000,160700,20.0,0,no options
1940071,tarte,Dry Shampoo,Hair Goals Dry Shampoo,4 oz/ 113.4 g,4.0,103,8000,19.0,limited edition · exclusive,no options
1659465,tarte,Eyeliner,Clay Pot Waterproof Liner,0.08 oz/ 2.5 g,4.0,1000,89200,21.0,0,no options
1994789,tarte,Contour,Hamptons Weekender Contour Palette,no size,4.5,359,39900,19.0,0,no options
1604883,tarte,Setting Spray & Powder,Smooth Operator™ Amazonian Clay Finishing Setting Powder,0.25 oz/ 7 g,4.0,249,15300,35.0,0,no options
1940055,tarte,Deodorant & Antiperspirant,Clean Queen Vegan Deodorant,2 oz/ 57 g,3.5,453,14200,14.0,exclusive,no options
2197275,tarte,Sponges & Applicators,Foundcealer Multi-Tasking Sponge,no size,4.0,32,3500,16.0,0,no options
2223584,tarte,Value & Gift Sets,Skincare Shelfie Sea-Crets,no size,5.0,7,3700,32.0,limited edition · exclusive,no options
2309078,tarte,Eyebrow,Frameworker™ Brow Pomade,0.14 oz/ 4 g,4.0,11,1900,17.0,0,no options
1682053,tarte,Face Sunscreen,Tarteguard 30 Vegan Sunscreen Lotion Broad Spectrum SPF 30,no size,3.5,589,28000,32.0,0,no options
1890086,tarte,Eye Palettes,SEA Eyeshadow Palette Volume II,8 x 0.05 oz/ 1.41 mL,3.5,351,47400,36.0,exclusive,no options
2062453,tarte,Value & Gift Sets,Favorites to Glow Color Collection,no size,4.5,20,11500,25.0,limited edition · exclusive,no options
2217263,tarte,Lip Gloss,SEA Pink Sands H2O Lip Gloss,0.135 oz/ 4 mL,4.5,20,3300,19.0,limited edition · exclusive,no options
1850924,tarte,Mini Size,SEA Deep Dive Cleansing Gel MinI,no size,4.0,18,1800,12.0,limited edition · exclusive · online only,no options
2273993,tarte,Setting Spray & Powder,Mini Smooth Operator™ Amazonian Clay Finishing Powder,no size,3.5,3,955,14.0,0,no options
2254605,tarte,Mascara,Big Ego Mascara Mini,no size,3.5,48,2600,12.0,0,no options
2254548,tarte,Eye Sets,Unleashed Eyeshadow Palette & Travel-Size Big Ego Mascara,no size,5.0,40,5200,39.0,0,no options
1534338,tarte,Mascara,"Lights, Camera, Flashes™ Statement Mascara",0.31 oz/ 9 g,3.5,712,15300,23.0,0,no options
2207223,tarte,False Eyelashes,exteriorglam x tarte lash set,no size,4.0,29,3600,16.0,limited edition,no options
2179281,tarte,Value & Gift Sets,SEA Complexion Vault,no size,3.5,3,2900,140.0,limited edition · online only,no options
2315885,tarte,Mini Size,knockout daily exfoliating cleanser mini,no size,4.5,7,1500,12.0,exclusive,no options
1787159,tarte,Lip Gloss,Tarteist™ Glossy Lip Paint,0.20 oz/ 6 mL,4.0,291,46300,20.0,0,no options
2254621,tarte,Makeup,SEA Mini Quench Hydrating Primer,no size,3.0,3,2000,16.0,exclusive,no options
2262194,tarte,Mini Size,Baba Bomb Moisturizer Mini,no size,3.5,18,2600,14.0,0,no options
2309177,tarte,Eyebrow,Mini Sketch & Se™ Brow Pencil and Tinted Gel,pencil : 0.0017 oz/ 0.05 g; gel: 0.0253 oz/ 0.75 mL,4.0,1,619,14.0,0,no options
2262186,tarte,Mini Size,Youth or Dare Multi-Acid & C-Serum Mini,no size,5.0,1,0,19.0,0,no options
2186831,tarte,Lip Balms & Treatments,SEA Sting Zing Plumping Lip Serum,0.202 oz/ 6 mL,3.0,127,9100,24.0,exclusive,no options
1961036,tarte,Face Brushes,Smoothie Blender Foundation Brush,no size,4.5,64,7100,28.0,0,no options
2207181,tarte,Eye Sets,Let it Rain-bow Eye Set,no size,3.5,52,8100,24.0,limited edition,no options
2309128,tarte,Eye Brushes,Fill Service™ Brow Brush and Spoolie,no size,4.0,3,1300,17.0,0,no options
2309136,tarte,Eye Palettes,Tartelette™ Party Amazonian Clay Eyeshadow Palette,6 x 0.03 oz/ 0.85 g,5.0,4,2900,19.0,limited edition,no options
2262202,tarte,Mini Size,Micellar Magic Makeup Remover & Cleanser Mini,no size,3.5,2,0,9.0,0,no options
1900943,tarte,Face Brushes,SEA Fan Brush,no size,4.0,30,15200,30.0,0,no options
2217289,tarte,Value & Gift Sets,Hydration Celebration Hydrating Skincare Set,no size,4.5,5,1700,35.0,limited edition,no options
2272177,tarte,Value & Gift Sets,you're a total knockout skincare set,no size,3.5,3,953,24.0,limited edition · exclusive · online only,no options
2226819,tarte,Mascara,Tarteist™ Mini Lash Paint Mascara,0.15 oz/ 4.5 mL,3.0,13,1700,12.0,online only,no options
2139350,tarte,Eye Sets,On-The-Go Glam Eye Set,no size,4.5,8,5300,25.0,limited edition,no options
2311660,tarte,Eyeliner,Travel Size Sex Kitten Eyeliner,no size,2.0,7,1300,12.0,online only,no options
1961051,tarte,Highlighter,Tarteist™ PRO Glow Liquid Highlighter,0.56 oz/ 15.9 g,3.0,151,10000,29.0,0,no options
2309334,tarte,Mini Size,SEA Mini Breezy Cream Bronzer,0.21 oz/ 6 g,4.5,10,4200,14.0,exclusive,no options
2261790,tarte,Eye Palettes,SEA Finger Foil Paint Palette,no size,3.5,29,7800,25.0,exclusive,no options
2179208,tarte,Lipstick,SEA Color Splash Seaglass Lipstick,0.12 oz/ 3.4 g,4.0,22,5700,21.0,exclusive,no options
2277325,tarte,False Eyelashes,Lele Pons x Tarte Cruelty Free Lashes,no size,1.5,8,1200,12.0,limited edition,no options
2277309,tarte,Makeup Palettes,Lele Pons x Tarte Eye & Cheek Palette,no size,2.5,24,1300,35.0,limited edition,no options
2254506,tarte,Makeup Palettes,Fall Feels Eye & Cheek Palette,"7 x 0.035 oz/ 1 g , 1 x 0.088 oz/ 2.5 g",4.5,21,4000,25.0,limited edition,no options
1926088,tarte,Setting Spray & Powder,"Ready, Set, Radiant Skin Mist",2.5 oz/ 75 mL,3.5,170,7900,25.0,0,no options
1777432,tarte,Lip Liner,Tarteist™ Lip Crayon,0.01 oz/ 0.28 g,3.0,316,19900,18.0,0,no options
1961077,tarte,Eyebrow,Tarteist™ Brow Gel,0.16 oz/ 5 mL,4.0,51,6300,19.0,0,no options
2254639,tarte,Eye Sets,Something Wild Inside Vault,no size,5.0,2,2400,105.0,online only,no options
2254589,tarte,Highlighter,tarte-LIT Chrome Paint Highlighter,00.56 oz/ 16g,4.5,15,3900,30.0,0,no options
2087245,tarte,Moisturizers,Cosmic Maracuja Concentrated Face Balm,0.88 oz/ 25 g,4.0,26,4200,42.0,0,no options
2277317,tarte,Lip Gloss,Lele Pons x Tarte Lip Gloss,no size,2.5,3,663,20.0,limited edition,no options
1935477,tarte,Highlighter,SEA Twinkle Stick Highlighter,0.31 oz/ 9 g,4.5,77,18000,30.0,exclusive,no options
2302370,Taste Beauty,Lip Balms & Treatments,Succulent Lip Balm,no size,3.5,52,17200,8.0,exclusive · online only,no options
1647536,Tata Harper,Face Wash & Cleansers,Regenerating Exfoliating Cleanser,no size,4.5,392,26100,42.0,0,no options
1540418,Tata Harper,Face Masks,Resurfacing BHA Glow Mask,no size,4.5,550,43700,65.0,0,no options
2066009,Tata Harper,Face Wash & Cleansers,Clarifying Blemish & Oil Control Cleanser,4.1 oz/ 125 mL,4.5,126,13300,72.0,0,no options
1676162,Tata Harper,Value & Gift Sets,Tata's Daily Essentials Kit,no size,3.5,86,17600,75.0,0,no options
1607076,Tata Harper,Eye Creams & Treatments,Restorative Anti-Aging Eye Cream,0.5 oz/ 15 mL,4.0,88,8200,105.0,0,no options
2066025,Tata Harper,Face Serums,Resurfacing AHA + BHA Serum,1 oz/30 mL,4.0,153,14400,88.0,0,no options
1540392,Tata Harper,Moisturizers,Repairative Anti-Aging Moisturizer,1.7 oz/ 50 mL,3.5,118,4400,116.0,0,no options
1949635,Tata Harper,Face Masks,Clarifying AHA + BHA Mask,1 oz/ 30 mL,4.0,229,13300,72.0,0,no options
1540368,Tata Harper,Mists & Essences,Hydrating Hyaluronic Acid Floral Essence,no size,4.0,79,9300,72.0,0,no options
1884451,Tata Harper,Moisturizers,Clarifying Moisturizer,1.7 oz/ 50 mL,4.0,69,4100,116.0,0,no options
2002731,Tata Harper,Face Oils,Retinoic Nutrient Face Oil With Vitamin A,no size,4.5,63,8500,132.0,0,no options
2252203,Tata Harper,Value & Gift Sets,Glow Getter Set,no size,5.0,8,2200,48.0,0,no options
1540426,Tata Harper,Face Serums,Rejuvenating Anti-Aging Serum,1 oz/ 30 mL,3.5,210,6500,120.0,0,no options
1672120,Tata Harper,Face Wash & Cleansers,Nourishing Makeup Removing Oil Cleanser,4.1 oz/ 125 mL,4.0,84,6900,82.0,0,no options
1676154,Tata Harper,Face Wash & Cleansers,Purifying Pore Detox Cleanser,4.1 oz/ 120 mL,4.5,137,11500,76.0,0,no options
1981679,Tata Harper,Moisturizers,Crème Riche Anti-Aging Peptide Night Cream,1.7 oz/ 50 mL,4.0,13,1300,195.0,0,no options
1674290,Tata Harper,Body Lotions & Body Oils,Revitalizing Anti-Aging Body Oil,4.1 oz/ 125 mL,4.0,31,4100,115.0,online only,no options
2169464,Tata Harper,Face Masks,Hydrating Floral Mask,1 oz/ 30 mL,4.5,16,2100,95.0,0,no options
1821511,Tata Harper,Face Masks,Purifying Pore & Blackhead Detox Mask,1 oz/ 30 mL,4.0,107,15800,72.0,0,no options
2169472,Tata Harper,Value & Gift Sets,Resurfacing Trio,no size,5.0,14,5200,70.0,limited edition,no options
2284941,Tata Harper,Eye Creams & Treatments,Boosted Contouring Retinol Eye Balm,0.5 oz/ 15 mL,5.0,1,968,215.0,online only,no options
2284925,Tata Harper,Mists & Essences,Concentrated Brightening Essence,3.4 oz/ 100 mL,5.0,5,1500,215.0,online only,no options
2169480,Tata Harper,Moisturizers,Hyaluronic Acid Gel Moisturizer,1.7 oz/ 50 mL,4.0,13,1500,116.0,0,no options
2284974,Tata Harper,Face Serums,Elixir Vitae Serum Wrinkle Solution,1.0 oz/ 30 mL,3.5,5,594,450.0,online only,no options
1841543,Tata Harper,Moisturizers,Illuminating Anti-Aging Moisturizer,1 oz/ 30 mL,3.5,89,4000,85.0,0,no options
2284966,Tata Harper,Face Serums,Concentrated Brightening Serum,1.0 oz/ 30 mL,3.0,2,355,295.0,online only,no options
1940089,Tata Harper,Face Oils,Beautifying Brightening Face Oil with Vitamin C,no size,4.0,26,3400,98.0,0,no options
2285013,Tata Harper,Eye Creams & Treatments,Elixir Vitae Eye Serum,0.5 oz/ 15 mL,3.0,2,970,295.0,online only,no options
1841550,Tata Harper,Eye Creams & Treatments,Illuminating Dark Circle Eye Cream,0.5 oz/ 15 mL,3.0,58,2900,115.0,0,no options
2334621,Tata Harper,Value & Gift Sets,Spring Reset Kit For Oily/Combo Skin,no size,0.0,0,207,72.0,limited edition,no options
2284933,Tata Harper,Face Serums,Boosted Contouring Serum,1.0 oz/ 30 mL,2.0,1,331,295.0,online only,no options
1932920,Tatcha,Moisturizers,The Water Cream,no size,4.0,2000,213400,68.0,exclusive,no options
2181006,Tatcha,Moisturizers,The Dewy Skin Cream,no size,4.0,1000,99900,68.0,exclusive,no options
2347987,Tatcha,Moisturizers,The Water Cream: Limited Edition Value Size,no size,3.5,17,8700,80.0,limited edition · exclusive,no options
2339711,Tatcha,Face Primer,The Liquid Silk Canvas: Featherweight Protective Primer,1.0 oz/ 30 mL,4.5,1000,44800,52.0,exclusive,no options
2023646,Tatcha,Face Wash & Cleansers,The Deep Cleanse Exfoliating Cleanser,no size,4.5,1000,107400,38.0,exclusive,no options
2339760,Tatcha,Value & Gift Sets,The Japanese Ritual for Glowing Skin,no size,5.0,8,16100,60.0,limited edition · exclusive · online only,no options
2181055,Tatcha,Face Serums,Violet-C Brightening Serum 20% Vitamin C + 10% AHA,1 oz/ 30 mL,4.5,1000,82600,88.0,exclusive,no options
2122489,Tatcha,Exfoliators,The Rice Polish Foaming Enzyme Powder,2.1 oz/ 60 g,4.5,1000,104800,65.0,0,no options
2261410,Tatcha,Value & Gift Sets,Bestsellers Set,no size,3.5,37,34700,60.0,limited edition · exclusive,no options
2236263,Tatcha,Eye Creams & Treatments,The Silk Peony Melting Eye Cream,0.5 oz/ 15 mL,4.5,1000,45900,60.0,exclusive,no options
1673805,Tatcha,Face Wash & Cleansers,Pure One Step Camellia Oil Cleanser,no size,4.5,1000,93200,48.0,exclusive,no options
2315315,Tatcha,Lip Balms & Treatments,The Kissu Lip Mask,0.32 oz/ 9g,3.5,507,61300,28.0,exclusive,no options
1890904,Tatcha,Mists & Essences,The Essence Plumping Skin Softener,5.1 oz/ 150 mL,4.5,1000,67800,95.0,0,no options
2056083,Tatcha,Sheet Masks,Luminous Dewy Skin Sheet Mask,no size,4.5,381,40800,12.0,0,no options
1956408,Tatcha,Face Masks,Violet-C Radiance Mask,1.7 oz/ 50 mL,4.0,521,70900,68.0,0,no options
1826569,Tatcha,Face Sunscreen,Silken Pore Perfecting Sunscreen Broad Spectrum SPF 35 PA+++,2 oz/ 59 mL,4.5,500,58400,65.0,exclusive,no options
